name,neighborhood,current_price,original_price,reviews_desc,num_reviews,breakfast,free_cancellation,rooms_left,grade,fully_refundable,reserve_now_pay_later,price_after_taxes,checkin_date,checkout_date,TTT,LOS,Snapshot Date,order
Truss Hotel Times Square,New York,$183,$227,Very,"1,599",No,No,,8.28,No,No,427 total,06/07/2024,08/07/2024,1,2,05/07/2024,19
Hyatt Grand Central New York,New York,$212,$249,Very,"3,726",No,No,6,8.08,No,No,585 total,06/07/2024,08/07/2024,1,2,05/07/2024,20
"The Jewel Hotel, New York",Central New York City,$237,$279,Wonderful,"2,041",No,Yes,,9.29,Yes,Yes,609 total,06/07/2024,08/07/2024,1,2,05/07/2024,21
"Club Quarters Hotel, World Trade Center",New York,$184,$217,Excellent,"1,415",No,Yes,,8.68,Yes,Yes,488 total,06/07/2024,08/07/2024,1,2,05/07/2024,22
Moxy NYC Downtown,New York,$169,$199,Excellent,"1,016",No,No,5,8.68,No,No,445 total,06/07/2024,08/07/2024,1,2,05/07/2024,23
Hotel Stanford,New York,$215,$227,Excellent,100,No,No,,8.88,No,No,502 total,06/07/2024,08/07/2024,1,2,05/07/2024,24
Hotel Boutique at Grand Central,New York,$193,$227,Excellent,"1,066",No,Yes,,8.68,Yes,Yes,507 total,06/07/2024,08/07/2024,1,2,05/07/2024,25
Hyatt Place New York City/Times Square,New York,$185,$205,Very,"1,559",Breakfast included,No,7,8.08,No,No,430 total,06/07/2024,08/07/2024,1,2,05/07/2024,26
Courtyard New York Manhattan/ Midtown East,New York,$238,$259,Excellent,"2,021",No,No,5,8.88,No,No,554 total,06/07/2024,08/07/2024,1,2,05/07/2024,27
"Holiday Inn New York City - Times Square, an IHG Hotel",New York,$187,N/A,Very,"1,454",No,No,1,8.28,No,Yes,436 total,06/07/2024,08/07/2024,1,2,05/07/2024,28
Radio City Apartments,Theater District,$170,$190,Excellent,"3,585",No,No,1,8.88,No,No,398 total,06/07/2024,08/07/2024,1,2,05/07/2024,29
Hotel St. James,Theater District,$210,$233,Excellent,"4,404",No,No,,8.68,No,No,488 total,06/07/2024,08/07/2024,1,2,05/07/2024,30
citizenM New York Bowery,New York,$227,$267,Wonderful,"1,145",No,No,,9.29,No,No,527 total,06/07/2024,08/07/2024,1,2,05/07/2024,31
Courtyard New York Manhattan/ Midtown East,New York,$238,$259,Excellent,"2,021",No,No,5,8.88,No,No,554 total,06/07/2024,08/07/2024,1,2,05/07/2024,32
The Maritime Hotel,New York,$229,$254,Exceptional,"1,004",Breakfast included,Yes,7,9.49,Yes,Yes,532 total,06/07/2024,08/07/2024,1,2,05/07/2024,33
Soho 54,New York,$184,N/A,Good,"1,044",No,No,,7.47,No,Yes,498 total,06/07/2024,08/07/2024,1,2,05/07/2024,34
Broadway Plaza Hotel,New York,$206,$229,Wonderful,"1,524",No,No,1,9.29,No,No,503 total,06/07/2024,08/07/2024,1,2,05/07/2024,35
Tempo by Hilton New York Times Square,Theater District,$303,N/A,Exceptional,"2,643",No,No,1,9.49,No,Yes,783 total,06/07/2024,08/07/2024,1,2,05/07/2024,36
Hilton Garden Inn New York/West 35th Street,New York,$234,N/A,Wonderful,"2,104",No,No,,9.09,No,No,544 total,06/07/2024,08/07/2024,1,2,05/07/2024,37
Hilton Garden Inn New York/Midtown Park Ave,New York,$205,N/A,Very,"1,004",No,No,1,8.48,No,Yes,477 total,06/07/2024,08/07/2024,1,2,05/07/2024,38
Grayson Hotel in the Unbound Collection by Hyatt,Central New York City,$228,$253,Wonderful,326,No,No,,9.29,No,No,598 total,06/07/2024,08/07/2024,1,2,05/07/2024,39
The Westin New York Grand Central,New York,$219,$447,Excellent,"2,625",No,No,5,8.88,No,No,628 total,06/07/2024,08/07/2024,1,2,05/07/2024,40
Hilton Garden Inn New York Times Square South,New York,$244,N/A,Wonderful,"3,172",No,Yes,,9.09,Yes,Yes,567 total,06/07/2024,08/07/2024,1,2,05/07/2024,41
The Washington by LuxUrban,New York,$195,N/A,Very,"1,006",No,Yes,,8.28,Yes,No,455 total,06/07/2024,08/07/2024,1,2,05/07/2024,42
Ameritania Hotel at Times Square,Theater District,$192,N/A,Excellent,"3,132",No,No,,8.68,No,Yes,493 total,06/07/2024,08/07/2024,1,2,05/07/2024,43
Fairfield Inn by Marriott New York Manhattan/Times Square,New York,$215,N/A,Excellent,"1,124",Breakfast included,No,5,8.88,No,Yes,500 total,06/07/2024,08/07/2024,1,2,05/07/2024,44
Artezen Hotel,New York,$179,$219,Exceptional,"1,348",No,No,4,9.69,No,No,451 total,06/07/2024,08/07/2024,1,2,05/07/2024,45
The New Yorker A Wyndham Hotel,New York,$179,N/A,Very,"4,647",No,No,8,8.28,No,Yes,484 total,06/07/2024,08/07/2024,1,2,05/07/2024,46
Courtyard by Marriott New York World Trade Center Area,New York,$189,N/A,Excellent,549,No,No,5,8.88,No,Yes,441 total,06/07/2024,08/07/2024,1,2,05/07/2024,47
The Maritime Hotel,New York,$229,$254,Exceptional,"1,004",Breakfast included,Yes,7,9.49,Yes,Yes,532 total,06/07/2024,08/07/2024,1,2,05/07/2024,48
Four Points by Sheraton Manhattan SoHo Village,New York,$174,N/A,Very,"1,004",No,No,5,8.48,No,Yes,406 total,06/07/2024,08/07/2024,1,2,05/07/2024,49
Hilton New York Fashion District,Chelsea,$194,N/A,Very,"1,007",No,No,2,8.28,No,No,452 total,06/07/2024,08/07/2024,1,2,05/07/2024,50
Andaz 5th Avenue - a concept by Hyatt,Central New York City,$267,$314,Exceptional,"1,002",No,No,,9.49,No,No,714 total,06/07/2024,08/07/2024,1,2,05/07/2024,51
Grayson Hotel in the Unbound Collection by Hyatt,Central New York City,$228,$253,Wonderful,326,No,No,,9.29,No,No,598 total,06/07/2024,08/07/2024,1,2,05/07/2024,52
AC Hotel by Marriott New York Downtown,New York,$224,N/A,Wonderful,"1,002",No,No,5,9.09,No,Yes,521 total,06/07/2024,08/07/2024,1,2,05/07/2024,53
Comfort Inn Manhattan - Midtown West,New York,$177,$208,Good,"1,203",Breakfast included,No,1,7.47,No,Yes,413 total,06/07/2024,08/07/2024,1,2,05/07/2024,54
Hampton Inn Manhattan/Times Square Central,Theater District,$239,N/A,Wonderful,"1,628",Breakfast included,No,,9.09,No,Yes,555 total,06/07/2024,08/07/2024,1,2,05/07/2024,55
Aura Hotel Times Square,Theater District,$207,$259,Excellent,73,No,Yes,,8.88,Yes,Yes,553 total,06/07/2024,08/07/2024,1,2,05/07/2024,56
Virgin Hotels New York City,New York,$272,N/A,Excellent,"1,501",No,No,1,8.88,No,No,709 total,06/07/2024,08/07/2024,1,2,05/07/2024,57
Chelsea Savoy Hotel,Chelsea,$217,$255,Excellent,"1,962",Breakfast included,Yes,,8.68,Yes,Yes,504 total,06/07/2024,08/07/2024,1,2,05/07/2024,58
Motto by Hilton New York City Chelsea,Chelsea,$179,N/A,Wonderful,"1,081",No,No,1,9.09,No,Yes,487 total,06/07/2024,08/07/2024,1,2,05/07/2024,59
Aloft New York Chelsea,Chelsea,$204,N/A,Wonderful,146,No,No,5,9.29,No,Yes,475 total,06/07/2024,08/07/2024,1,2,05/07/2024,60
Sofitel New York,Central New York City,$279,N/A,Excellent,"1,005",No,No,,8.68,No,Yes,717 total,06/07/2024,08/07/2024,1,2,05/07/2024,61
YOTEL New York Times Square,New York,$171,$214,Good,"2,301",No,No,,7.47,No,No,491 total,06/07/2024,08/07/2024,1,2,05/07/2024,62
Wingate by Wyndham New York Midtown South/5th Ave,New York,$210,$239,Excellent,"1,001",Breakfast included,No,3,8.68,No,Yes,490 total,06/07/2024,08/07/2024,1,2,05/07/2024,63
Omni Berkshire Place,New York,$261,$307,Wonderful,"1,223",No,No,,9.29,No,No,685 total,06/07/2024,08/07/2024,1,2,05/07/2024,64
Hampton Inn New York Times Square,Theater District,$239,N/A,Very,"1,220",Breakfast included,No,,8.28,No,Yes,555 total,06/07/2024,08/07/2024,1,2,05/07/2024,65
Freehand New York,New York,$161,$169,Very,"1,062",No,No,1,8.28,No,No,458 total,06/07/2024,08/07/2024,1,2,05/07/2024,66
Arlo Midtown,New York,$249,N/A,Wonderful,"5,373",No,Yes,,9.29,Yes,Yes,647 total,06/07/2024,08/07/2024,1,2,05/07/2024,67
Aloft New York Chelsea,Chelsea,$204,N/A,Wonderful,146,No,No,5,9.29,No,Yes,475 total,06/07/2024,08/07/2024,1,2,05/07/2024,68
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",New York,$202,N/A,Wonderful,"1,821",No,No,,9.29,No,Yes,537 total,06/07/2024,08/07/2024,1,2,05/07/2024,69
Roxy Hotel New York,New York,$224,$249,Wonderful,"1,024",No,No,,9.29,No,Yes,601 total,06/07/2024,08/07/2024,1,2,05/07/2024,70
"Hotel Indigo NYC Financial District, an IHG Hotel",New York,$189,N/A,Wonderful,391,No,No,,9.29,No,Yes,441 total,06/07/2024,08/07/2024,1,2,05/07/2024,71
"The Bernic Hotel New York City, Tapestry Collection by Hilton",New York,$184,N/A,Excellent,"1,001",No,Yes,1,8.88,Yes,Yes,429 total,06/07/2024,08/07/2024,1,2,05/07/2024,72
Hard Rock Hotel New York,Theater District,$319,$344,Exceptional,"2,645",No,No,,9.49,No,No,832 total,06/07/2024,08/07/2024,1,2,05/07/2024,73
Soho Grand Hotel,SoHo,$287,$334,Excellent,"1,005",No,No,,8.88,No,No,747 total,06/07/2024,08/07/2024,1,2,05/07/2024,74
"Candlewood Suites New York City-Times Square, an IHG Hotel",New York,$176,$234,Very,"1,006",No,No,,8.08,No,Yes,448 total,06/07/2024,08/07/2024,1,2,05/07/2024,75
"The Draper New York, Tapestry Collection by Hilton",New York,$194,N/A,Excellent,727,No,No,1,8.88,No,Yes,452 total,06/07/2024,08/07/2024,1,2,05/07/2024,76
Residence Inn by Marriott New York Downtown Manhattan/Financial District,New York,$169,N/A,Very,494,Breakfast included,No,5,8.48,No,Yes,395 total,06/07/2024,08/07/2024,1,2,05/07/2024,77
"Holiday Inn Express New York City Times Square, an IHG Hotel",New York,$178,$209,N/A,"1,005",Breakfast included,No,,6.86,No,Yes,449 total,06/07/2024,08/07/2024,1,2,05/07/2024,78
Hampton Inn Manhattan-Chelsea,Chelsea,$214,N/A,Very,"1,003",Breakfast included,Yes,,8.08,Yes,Yes,498 total,06/07/2024,08/07/2024,1,2,05/07/2024,79
Library Hotel by Library Hotel Collection,New York,$230,$270,Exceptional,"1,002",No,No,1,9.69,No,No,584 total,06/07/2024,08/07/2024,1,2,05/07/2024,80
The Gregorian,New York,$204,N/A,Wonderful,"1,263",No,No,,9.29,No,Yes,556 total,06/07/2024,08/07/2024,1,2,05/07/2024,81
Hilton Garden Inn New York/Tribeca,New York,$214,N/A,Very,"1,008",No,Yes,2,8.48,Yes,Yes,498 total,06/07/2024,08/07/2024,1,2,05/07/2024,82
Ace Hotel New York,New York,$207,$244,Very,"1,006",No,Yes,,8.28,Yes,Yes,563 total,06/07/2024,08/07/2024,1,2,05/07/2024,83
Courtyard by Marriott New York Downtown Manhattan/Financial District,New York,$164,N/A,Good,862,No,No,5,7.87,No,Yes,383 total,06/07/2024,08/07/2024,1,2,05/07/2024,84
Millennium Hotel Broadway Times Square,Theater District,$220,$244,Good,"5,932",No,Yes,,7.47,Yes,Yes,580 total,06/07/2024,08/07/2024,1,2,05/07/2024,85
Embassy Suites by Hilton New York Manhattan Times Square,New York,$213,$250,Very,"1,723",Breakfast included,No,5,8.28,No,Yes,564 total,06/07/2024,08/07/2024,1,2,05/07/2024,86
The Lex NYC,New York,$131,$147,Very,"1,001",Breakfast included,No,1,8.48,No,No,375 total,06/07/2024,08/07/2024,1,2,05/07/2024,87
Four Points By Sheraton New York Downtown,New York,$174,N/A,Very,"1,575",No,No,5,8.08,No,Yes,406 total,06/07/2024,08/07/2024,1,2,05/07/2024,88
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",Chelsea,$199,N/A,Good,"1,000",No,No,1,7.47,No,Yes,464 total,06/07/2024,08/07/2024,1,2,05/07/2024,89
DoubleTree by Hilton Hotel New York City - Chelsea,Chelsea,$209,N/A,Good,"1,049",No,Yes,,7.87,Yes,Yes,487 total,06/07/2024,08/07/2024,1,2,05/07/2024,90
Westgate New York Grand Central,New York,$193,$219,Wonderful,"1,704",No,No,,9.09,No,No,530 total,06/07/2024,08/07/2024,1,2,05/07/2024,91
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,Chelsea,$233,N/A,Excellent,"1,332",Breakfast included,No,5,8.88,No,Yes,541 total,06/07/2024,08/07/2024,1,2,05/07/2024,92
Pod Times Square,New York,$204,N/A,Excellent,"4,179",No,No,,8.88,No,Yes,521 total,06/07/2024,08/07/2024,1,2,05/07/2024,93
M Social Hotel Times Square New York,Theater District,$230,$247,Wonderful,"4,096",No,Yes,,9.09,Yes,Yes,615 total,06/07/2024,08/07/2024,1,2,05/07/2024,94
Courtyard by Marriott New York Manhattan / Chelsea,Chelsea,$234,N/A,Wonderful,"1,004",No,No,5,9.29,No,Yes,544 total,06/07/2024,08/07/2024,1,2,05/07/2024,95
Fairfield Inn & Suites New York Manhattan/Times Square South,New York,$249,N/A,Excellent,"1,203",Breakfast included,No,5,8.88,No,Yes,578 total,06/07/2024,08/07/2024,1,2,05/07/2024,96
Westgate New York Grand Central,New York,$193,$219,Wonderful,"1,704",No,No,,9.09,No,No,530 total,06/07/2024,08/07/2024,1,2,05/07/2024,97
The Life Hotel,New York,$179,N/A,Very,"1,004",No,Yes,,8.48,Yes,Yes,476 total,06/07/2024,08/07/2024,1,2,05/07/2024,98
Best Western Premier Empire State Hotel,New York,$225,N/A,Wonderful,689,No,No,1,9.09,No,Yes,523 total,06/07/2024,08/07/2024,1,2,05/07/2024,99
DoubleTree by Hilton New York Downtown,New York,$199,N/A,Good,"1,639",No,Yes,,7.87,Yes,Yes,464 total,06/07/2024,08/07/2024,1,2,05/07/2024,100
City Club Hotel,Central New York City,$156,$184,Good,"1,345",Breakfast included,Yes,3,7.67,Yes,Yes,416 total,06/07/2024,08/07/2024,1,2,05/07/2024,101
"Hotel 50 Bowery, part of JdV by Hyatt",New York,$185,$205,Wonderful,"1,007",No,No,,9.09,No,No,500 total,06/07/2024,08/07/2024,1,2,05/07/2024,102
Cambria Hotel New York - Chelsea,Chelsea,$229,N/A,Excellent,"1,001",No,No,1,8.68,No,Yes,533 total,06/07/2024,08/07/2024,1,2,05/07/2024,103
Made Hotel,New York,$224,N/A,Wonderful,324,No,No,5,9.29,No,No,590 total,06/07/2024,08/07/2024,1,2,05/07/2024,104
Element New York Times Square West,New York,$219,N/A,Very,"1,836",Breakfast included,No,5,8.28,No,Yes,514 total,06/07/2024,08/07/2024,1,2,05/07/2024,105
Tuscany by LuxUrban,New York,$212,N/A,Very,"1,009",No,Yes,,8.48,Yes,No,493 total,06/07/2024,08/07/2024,1,2,05/07/2024,106
Moxy NYC Chelsea,Chelsea,$219,N/A,Excellent,"1,003",No,No,5,8.68,No,Yes,570 total,06/07/2024,08/07/2024,1,2,05/07/2024,107
Moxy NYC Times Square,New York,$219,N/A,Excellent,"1,981",No,No,5,8.68,No,Yes,570 total,06/07/2024,08/07/2024,1,2,05/07/2024,108
The Nolitan,New York,$155,$173,Excellent,"1,002",No,No,,8.88,No,No,444 total,06/07/2024,08/07/2024,1,2,05/07/2024,109
Moxy NYC Lower East Side,New York,$234,N/A,Excellent,986,No,No,5,8.88,No,Yes,604 total,06/07/2024,08/07/2024,1,2,05/07/2024,110
Heritage Hotel,New York,$185,$203,Very,"1,245",No,No,,8.08,No,No,433 total,06/07/2024,08/07/2024,1,2,05/07/2024,111
Andaz 5th Avenue - a concept by Hyatt,Central New York City,$267,$314,Exceptional,"1,002",No,No,,9.49,No,No,714 total,06/07/2024,08/07/2024,1,2,05/07/2024,112
Renaissance New York Midtown Hotel,New York,$279,N/A,Wonderful,"1,004",No,No,5,9.29,No,Yes,647 total,06/07/2024,08/07/2024,1,2,05/07/2024,113
Hotel 32 32,New York,$182,$243,Very,"1,643",No,No,3,8.08,No,No,493 total,06/07/2024,08/07/2024,1,2,05/07/2024,114
The Prince Kitano New York,New York,$288,$339,Wonderful,"1,518",No,Yes,,9.29,Yes,Yes,668 total,06/07/2024,08/07/2024,1,2,05/07/2024,115
The Marlton Hotel,Greenwich Village,$279,$310,Wonderful,"1,006",Breakfast included,Yes,4,9.29,Yes,Yes,646 total,06/07/2024,08/07/2024,1,2,05/07/2024,116
DoubleTree by Hilton New York Times Square West,New York,$209,N/A,Good,"1,318",No,Yes,,7.27,Yes,Yes,487 total,06/07/2024,08/07/2024,1,2,05/07/2024,117
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,Chelsea,$233,N/A,Excellent,"1,332",Breakfast included,No,5,8.88,No,Yes,541 total,06/07/2024,08/07/2024,1,2,05/07/2024,118
"Dream Midtown, by Hyatt",New York,$189,N/A,Very,"1,224",No,No,,8.08,No,No,510 total,06/07/2024,08/07/2024,1,2,05/07/2024,119
The Frederick Hotel,New York,$169,N/A,Excellent,"1,003",No,Yes,,8.88,Yes,Yes,477 total,06/07/2024,08/07/2024,1,2,05/07/2024,120
Hilton Garden Inn New York/Central Park South-Midtown West,Theater District,$249,N/A,Good,"1,481",No,No,,7.67,No,Yes,585 total,06/07/2024,08/07/2024,1,2,05/07/2024,121
Untitled at 3 Freeman Alley,New York,$238,$242,Wonderful,263,Breakfast included,No,,9.29,No,No,609 total,06/07/2024,08/07/2024,1,2,05/07/2024,122
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,New York,$219,N/A,Excellent,"1,660",No,Yes,,8.88,Yes,Yes,510 total,06/07/2024,08/07/2024,1,2,05/07/2024,123
The Hotel Chelsea,Chelsea,$369,$410,Exceptional,708,No,Yes,5,9.89,Yes,Yes,854 total,06/07/2024,08/07/2024,1,2,05/07/2024,124
"InterContinental New York Barclay, an IHG Hotel",New York,$249,N/A,Excellent,"1,005",No,No,1,8.88,No,Yes,668 total,06/07/2024,08/07/2024,1,2,05/07/2024,125
Hotel Hendricks,Central New York City,$184,N/A,Very,"1,060",No,No,,8.48,No,Yes,514 total,06/07/2024,08/07/2024,1,2,05/07/2024,126
Arlo SoHo,New York,$229,N/A,Excellent,"1,375",No,Yes,,8.88,Yes,Yes,601 total,06/07/2024,08/07/2024,1,2,05/07/2024,127
Sheraton New York Times Square Hotel,Theater District,$269,N/A,Good,"2,263",No,No,5,7.87,No,Yes,684 total,06/07/2024,08/07/2024,1,2,05/07/2024,128
Hotel Belleclaire,Upper West Side,$219,N/A,Wonderful,"1,707",Breakfast included,Yes,,9.09,Yes,Yes,576 total,06/07/2024,08/07/2024,1,2,05/07/2024,129
Hotel Edison Times Square,Theater District,$200,N/A,Very,"4,287",No,Yes,,8.08,Yes,Yes,558 total,06/07/2024,08/07/2024,1,2,05/07/2024,130
"InterContinental New York Times Square, an IHG Hotel",New York,$269,N/A,Very,"1,065",No,No,,8.48,No,Yes,705 total,06/07/2024,08/07/2024,1,2,05/07/2024,131
Executive Hotel Le Soleil New York,New York,$234,N/A,Wonderful,"2,287",No,No,,9.09,No,No,588 total,06/07/2024,08/07/2024,1,2,05/07/2024,132
Hilton Garden Inn New York Times Square North,Central New York City,$254,N/A,Excellent,"2,143",No,Yes,,8.68,Yes,Yes,590 total,06/07/2024,08/07/2024,1,2,05/07/2024,133
Archer Hotel New York,Central New York City,$294,N/A,Wonderful,"1,004",No,No,1,9.29,No,Yes,682 total,06/07/2024,08/07/2024,1,2,05/07/2024,134
Hilton Garden Inn New York/Times Square Central,Theater District,$237,N/A,Very,"1,859",No,No,1,8.28,No,Yes,610 total,06/07/2024,08/07/2024,1,2,05/07/2024,135
Kixby,New York,$219,N/A,Wonderful,"1,012",No,No,,9.29,No,Yes,578 total,06/07/2024,08/07/2024,1,2,05/07/2024,136
Millennium Downtown New York,New York,$194,N/A,Good,"2,346",No,Yes,,7.47,Yes,Yes,533 total,06/07/2024,08/07/2024,1,2,05/07/2024,137
The Flat NYC,New York,$197,$246,Excellent,292,No,No,1,8.68,No,No,458 total,06/07/2024,08/07/2024,1,2,05/07/2024,138
Hotel Elysee by Library Hotel Collection,New York,$260,$274,Wonderful,"1,000",No,No,,9.29,No,No,654 total,06/07/2024,08/07/2024,1,2,05/07/2024,139
AC Hotel by Marriott New York Times Square,New York,$239,N/A,Wonderful,"1,000",No,No,5,9.09,No,Yes,556 total,06/07/2024,08/07/2024,1,2,05/07/2024,140
45 Times Square Hotel,Theater District,$225,N/A,Excellent,"1,268",No,No,,8.68,No,Yes,558 total,06/07/2024,08/07/2024,1,2,05/07/2024,141
"Kimpton Hotel Eventi, an IHG Hotel",Chelsea,$255,N/A,Wonderful,"1,005",No,No,2,9.09,No,No,671 total,06/07/2024,08/07/2024,1,2,05/07/2024,142
Hampton Inn Manhattan/Downtown-Financial District,New York,$194,N/A,Very,"1,001",Breakfast included,No,6,8.28,No,Yes,452 total,06/07/2024,08/07/2024,1,2,05/07/2024,143
Sofitel New York,Central New York City,$279,N/A,Excellent,"1,005",No,No,,8.68,No,Yes,717 total,06/07/2024,08/07/2024,1,2,05/07/2024,144
Delta Hotels by Marriott New York Times Square,New York,$192,N/A,Good,525,No,No,5,7.87,No,Yes,452 total,06/07/2024,08/07/2024,1,2,05/07/2024,145
The High Line Hotel,Chelsea,$267,$289,Excellent,859,No,No,,8.68,No,Yes,710 total,06/07/2024,08/07/2024,1,2,05/07/2024,146
Park Lane New York,Central New York City,$348,$409,Excellent,927,No,No,,8.88,No,Yes,917 total,06/07/2024,08/07/2024,1,2,05/07/2024,147
Hyatt Centric Wall Street New York,New York,$199,$221,Excellent,"1,004",No,No,8,8.88,No,No,544 total,06/07/2024,08/07/2024,1,2,05/07/2024,148
Fairfield Inn & Suites by Marriott New York ManhattanChelsea,Chelsea,$174,N/A,Very,"1,001",Breakfast included,No,3,8.48,No,Yes,406 total,06/07/2024,08/07/2024,1,2,05/07/2024,149
Washington Square Hotel,Greenwich Village,$261,N/A,Wonderful,"1,005",No,No,1,9.09,No,No,607 total,06/07/2024,08/07/2024,1,2,05/07/2024,150
"The Lexington Hotel, Autograph Collection",New York,$224,N/A,Very,"1,003",No,No,,8.48,No,Yes,591 total,06/07/2024,08/07/2024,1,2,05/07/2024,151
"Gild Hall, A Thompson Hotel, by Hyatt",New York,$220,$244,Wonderful,"1,001",No,No,5,9.09,No,No,586 total,06/07/2024,08/07/2024,1,2,05/07/2024,152
N/A,N/A,N/A,N/A,N/A,N/A,No,No,,N/A,No,No,N/A,06/07/2024,09/07/2024,1,3,05/07/2024,3
Hyatt House Jersey City,Jersey City,$239,$265,Excellent,"1,299",Breakfast included,No,7,8.68,No,No,836 total,06/07/2024,09/07/2024,1,3,05/07/2024,4
Moxy NYC Chelsea,Chelsea,$218,N/A,Excellent,"1,003",No,No,5,8.68,No,Yes,851 total,06/07/2024,09/07/2024,1,3,05/07/2024,5
Margaritaville Resort Times Square,Theater District,$212,N/A,Wonderful,"3,654",No,No,,9.29,No,Yes,914 total,06/07/2024,09/07/2024,1,3,05/07/2024,6
"PUBLIC, an Ian Schrager hotel",New York,$472,$492,Very,"2,614",No,No,,8.28,No,Yes,"1,774 total",06/07/2024,09/07/2024,1,3,05/07/2024,7
Courtyard New York Manhattan/Times Square West,New York,$202,$252,Wonderful,"1,011",No,No,,9.09,No,Yes,705 total,06/07/2024,09/07/2024,1,3,05/07/2024,8
"Club Quarters, Times Square - Midtown",Central New York City,$192,$226,Excellent,"2,626",No,Yes,,8.68,Yes,Yes,759 total,06/07/2024,09/07/2024,1,3,05/07/2024,9
Hilton Garden Inn New York/West 35th Street,New York,$214,$252,Wonderful,"2,104",No,No,,9.09,No,No,747 total,06/07/2024,09/07/2024,1,3,05/07/2024,10
The New Yorker A Wyndham Hotel,New York,$152,$179,Very,"4,647",No,No,2,8.28,No,Yes,634 total,06/07/2024,09/07/2024,1,3,05/07/2024,11
Millennium Downtown New York,New York,$169,$199,Good,"2,346",No,Yes,,7.47,Yes,Yes,713 total,06/07/2024,09/07/2024,1,3,05/07/2024,12
"Holiday Inn New York City - Times Square, an IHG Hotel",New York,$180,N/A,Very,"1,454",No,No,1,8.28,No,Yes,629 total,06/07/2024,09/07/2024,1,3,05/07/2024,13
Hotel St. James,Theater District,$191,$212,Excellent,"4,404",No,No,,8.68,No,No,668 total,06/07/2024,09/07/2024,1,3,05/07/2024,14
"Club Quarters Hotel, Grand Central",New York,$209,$246,Excellent,"1,996",No,Yes,,8.68,Yes,Yes,817 total,06/07/2024,09/07/2024,1,3,05/07/2024,15
Westgate New York Grand Central,New York,$208,$226,Wonderful,"1,704",No,No,,9.09,No,No,848 total,06/07/2024,09/07/2024,1,3,05/07/2024,16
Doubletree by Hilton New York Times Square South,New York,$226,N/A,Excellent,"3,772",No,Yes,,8.88,Yes,Yes,789 total,06/07/2024,09/07/2024,1,3,05/07/2024,17
