name,neighborhood,current_price,original_price,reviews_desc,num_reviews,breakfast,free_cancellation,rooms_left,grade,fully_refundable,reserve_now_pay_later,price_after_taxes,checkin_date,checkout_date,TTT,LOS,Snapshot Date,order
Hilton Garden Inn New York Times Square North,Central New York City,$284,N/A,Excellent,"2,153",No,No,,8.68,No,No,659 total,06/08/2024,08/08/2024,30,2,07/07/2024,103
SIXTY Lower East Side,New York,$280,$329,Good,"1,007",No,No,,7.47,No,No,649 total,06/08/2024,08/08/2024,30,2,07/07/2024,104
"Hotel Indigo Lower East Side New York, an IHG Hotel",New York,$235,N/A,Very,"1,015",No,No,,8.28,No,No,629 total,06/08/2024,08/08/2024,30,2,07/07/2024,105
Arlo SoHo,New York,$304,N/A,Excellent,"1,377",No,Yes,,8.88,Yes,Yes,774 total,06/08/2024,08/08/2024,30,2,07/07/2024,106
Lotte New York Palace,New York,$565,$665,Excellent,"1,010",No,No,,8.88,No,No,"1,304 total",06/08/2024,08/08/2024,30,2,07/07/2024,107
Walker Hotel Tribeca,New York,$237,N/A,Excellent,641,No,No,,8.68,No,No,619 total,06/08/2024,08/08/2024,30,2,07/07/2024,108
Omni Berkshire Place,New York,$332,N/A,Wonderful,"1,229",No,Yes,1,9.29,Yes,No,848 total,06/08/2024,08/08/2024,30,2,07/07/2024,109
M Social Hotel Times Square New York,Theater District,$300,$323,Wonderful,"4,106",No,No,,9.09,No,No,777 total,06/08/2024,08/08/2024,30,2,07/07/2024,110
Hampton Inn Manhattan-35th St/Empire State Bldg,New York,$273,N/A,Excellent,"1,008",Breakfast included,Yes,,8.68,Yes,Yes,635 total,06/08/2024,08/08/2024,30,2,07/07/2024,111
Hotel 32 32,New York,$207,$276,Very,"1,645",No,No,1,8.08,No,No,551 total,06/08/2024,08/08/2024,30,2,07/07/2024,112
Pod 39,New York,$233,N/A,Excellent,"1,533",No,No,,8.88,No,No,588 total,06/08/2024,08/08/2024,30,2,07/07/2024,113
Ink 48 Hotel,New York,$236,$263,Very,"1,013",No,No,,8.48,No,No,641 total,06/08/2024,08/08/2024,30,2,07/07/2024,114
SpringHill Suites by Marriott New York Manhattan/Times Square South,New York,$278,N/A,Very,"1,427",Breakfast included,No,5,8.48,No,No,649 total,06/08/2024,08/08/2024,30,2,07/07/2024,115
Hampton Inn Manhattan/Times Square Central,Theater District,$313,N/A,Wonderful,"1,639",Breakfast included,Yes,,9.09,Yes,Yes,724 total,06/08/2024,08/08/2024,30,2,07/07/2024,116
The New Yorker A Wyndham Hotel,New York,$289,N/A,Very,"4,662",No,Yes,,8.28,Yes,Yes,737 total,06/08/2024,08/08/2024,30,2,07/07/2024,117
"The Lexington Hotel, Autograph Collection",New York,$269,N/A,Very,"1,001",No,No,5,8.48,No,No,695 total,06/08/2024,08/08/2024,30,2,07/07/2024,118
The Belvedere Hotel,New York,$249,N/A,Excellent,"3,542",No,Yes,,8.68,Yes,Yes,628 total,06/08/2024,08/08/2024,30,2,07/07/2024,119
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",Chelsea,$251,N/A,Good,"1,000",No,No,8,7.47,No,No,583 total,06/08/2024,08/08/2024,30,2,07/07/2024,120
Aloft New York Chelsea,Chelsea,$239,N/A,Wonderful,150,No,No,5,9.29,No,No,556 total,06/08/2024,08/08/2024,30,2,07/07/2024,121
Fairfield Inn & Suites New York Manhattan/Times Square South,New York,$297,N/A,Excellent,"1,215",Breakfast included,No,5,8.88,No,No,688 total,06/08/2024,08/08/2024,30,2,07/07/2024,122
Hyatt House New York/Chelsea,Chelsea,$281,$312,Excellent,"1,004",Breakfast included,Yes,,8.88,Yes,No,659 total,06/08/2024,08/08/2024,30,2,07/07/2024,123
The Standard High Line,New York,$365,N/A,Excellent,"1,088",No,No,,8.68,No,No,925 total,06/08/2024,08/08/2024,30,2,07/07/2024,124
The Prince Kitano New York,New York,$356,$419,Wonderful,"1,525",No,Yes,,9.29,Yes,Yes,824 total,06/08/2024,08/08/2024,30,2,07/07/2024,125
Element New York Times Square West,New York,$269,N/A,Very,"1,840",Breakfast included,No,5,8.28,No,No,629 total,06/08/2024,08/08/2024,30,2,07/07/2024,126
Fairfield Inn & Suites New York Manhattan / Central Park,New York,$273,N/A,Very,"1,005",No,No,,8.48,No,No,634 total,06/08/2024,08/08/2024,30,2,07/07/2024,127
The Gallivant Times Square,Theater District,$207,N/A,N/A,"2,763",No,No,,6.46,No,No,517 total,06/08/2024,08/08/2024,30,2,07/07/2024,128
Hilton Garden Inn New York/Tribeca,New York,$275,N/A,Very,"1,013",No,No,2,8.48,No,No,638 total,06/08/2024,08/08/2024,30,2,07/07/2024,129
Hampton Inn Manhattan-Chelsea,Chelsea,$257,N/A,Very,"1,008",Breakfast included,No,,8.08,No,No,596 total,06/08/2024,08/08/2024,30,2,07/07/2024,130
The Hotel @ Fifth Avenue,New York,$222,$248,Good,"1,222",No,Yes,2,7.87,Yes,No,568 total,06/08/2024,08/08/2024,30,2,07/07/2024,131
Hotel Elysee by Library Hotel Collection,New York,$313,$329,Wonderful,"1,002",No,Yes,,9.29,Yes,Yes,774 total,06/08/2024,08/08/2024,30,2,07/07/2024,132
DoubleTree by Hilton New York Downtown,New York,$258,N/A,Good,"1,651",No,No,,7.87,No,No,600 total,06/08/2024,08/08/2024,30,2,07/07/2024,133
The Ludlow Hotel,New York,$389,N/A,Exceptional,"1,005",No,Yes,1,9.49,Yes,Yes,900 total,06/08/2024,08/08/2024,30,2,07/07/2024,134
"InterContinental New York Times Square, an IHG Hotel",New York,$374,N/A,Very,"1,070",No,Yes,,8.48,Yes,Yes,946 total,06/08/2024,08/08/2024,30,2,07/07/2024,135
Pod 51,New York,$197,N/A,Very,"1,339",No,No,,8.08,No,No,505 total,06/08/2024,08/08/2024,30,2,07/07/2024,136
Archer Hotel New York,Central New York City,$368,N/A,Wonderful,"1,012",No,No,2,9.29,No,No,852 total,06/08/2024,08/08/2024,30,2,07/07/2024,137
Hotel Hendricks,Central New York City,$241,N/A,Very,"1,066",No,Yes,,8.48,Yes,Yes,645 total,06/08/2024,08/08/2024,30,2,07/07/2024,138
Heritage Hotel,New York,$211,$254,Very,"1,249",No,No,,8.08,No,No,492 total,06/08/2024,08/08/2024,30,2,07/07/2024,139
Hyatt Centric Wall Street New York,New York,$251,$279,Excellent,"1,010",No,Yes,,8.88,Yes,No,664 total,06/08/2024,08/08/2024,30,2,07/07/2024,140
Hilton New York Fashion District,Chelsea,$315,N/A,Very,"1,012",No,No,,8.28,No,No,730 total,06/08/2024,08/08/2024,30,2,07/07/2024,141
Madison LES Hotel,New York,$206,N/A,Very,725,Breakfast included,No,,8.08,No,No,526 total,06/08/2024,08/08/2024,30,2,07/07/2024,142
The Westin New York at Times Square,Theater District,$364,N/A,Excellent,"4,345",No,No,5,8.88,No,No,912 total,06/08/2024,08/08/2024,30,2,07/07/2024,143
Motto By Hilton New York City Times Square,Theater District,$240,N/A,Wonderful,902,No,No,8,9.09,No,No,627 total,06/08/2024,08/08/2024,30,2,07/07/2024,144
The Renwick,New York,$251,$296,Excellent,"1,008",No,Yes,,8.88,Yes,No,665 total,06/08/2024,08/08/2024,30,2,07/07/2024,145
DoubleTree by Hilton Hotel New York City - Chelsea,Chelsea,$298,N/A,Good,"1,055",No,No,,7.87,No,No,691 total,06/08/2024,08/08/2024,30,2,07/07/2024,146
Hotel Edison Times Square,Theater District,$295,N/A,Very,"4,297",No,Yes,,8.08,Yes,Yes,776 total,06/08/2024,08/08/2024,30,2,07/07/2024,147
Virgin Hotels New York City,New York,$403,$415,Excellent,"1,519",No,Yes,1,8.88,Yes,No,"1,009 total",06/08/2024,08/08/2024,30,2,07/07/2024,148
Soho Grand Hotel,SoHo,$402,$413,Excellent,"1,007",No,No,,8.88,No,No,"1,011 total",06/08/2024,08/08/2024,30,2,07/07/2024,149
"Hotel 50 Bowery, part of JdV by Hyatt",New York,$270,$300,Wonderful,"1,008",No,Yes,,9.09,Yes,No,697 total,06/08/2024,08/08/2024,30,2,07/07/2024,150
AC Hotel by Marriott New York Downtown,New York,$313,N/A,Wonderful,"1,005",No,No,5,9.09,No,No,724 total,06/08/2024,08/08/2024,30,2,07/07/2024,151
Made Hotel,New York,$310,N/A,Wonderful,324,No,No,5,9.29,No,No,786 total,06/08/2024,08/08/2024,30,2,07/07/2024,152
N/A,N/A,N/A,N/A,N/A,N/A,No,No,,N/A,No,No,N/A,06/08/2024,09/08/2024,30,3,07/07/2024,3
The Hotel Chelsea,Chelsea,$387,$430,Exceptional,709,No,Yes,,9.89,Yes,Yes,"1,343 total",06/08/2024,09/08/2024,30,3,07/07/2024,4
Westgate New York Grand Central,New York,$237,$269,Wonderful,"1,708",No,No,,9.09,No,No,946 total,06/08/2024,09/08/2024,30,3,07/07/2024,5
"PUBLIC, an Ian Schrager hotel",New York,$323,$339,Very,"2,625",No,Yes,,8.28,Yes,Yes,"1,260 total",06/08/2024,09/08/2024,30,3,07/07/2024,6
Hotel Stanford,New York,$208,$220,Excellent,101,No,No,,8.88,No,No,728 total,06/08/2024,09/08/2024,30,3,07/07/2024,7
Hotel St. James,Theater District,$210,$233,Excellent,"4,416",No,No,,8.68,No,No,733 total,06/08/2024,09/08/2024,30,3,07/07/2024,8
citizenM New York Bowery,New York,$246,$289,Wonderful,"1,149",No,Yes,,9.29,Yes,No,857 total,06/08/2024,09/08/2024,30,3,07/07/2024,9
"Club Quarters, Times Square - Midtown",Central New York City,$229,$269,Excellent,"2,641",No,Yes,,8.68,Yes,Yes,884 total,06/08/2024,09/08/2024,30,3,07/07/2024,10
"Martinique New York on Broadway, Curio Collection by Hilton",New York,$208,N/A,Excellent,"1,176",No,Yes,,8.88,Yes,Yes,864 total,06/08/2024,09/08/2024,30,3,07/07/2024,11
"Holiday Inn New York City - Times Square, an IHG Hotel",New York,$200,N/A,Very,"1,457",No,No,4,8.28,No,No,700 total,06/08/2024,09/08/2024,30,3,07/07/2024,12
Tempo by Hilton New York Times Square,Theater District,$302,N/A,Exceptional,"2,652",No,No,2,9.49,No,No,"1,172 total",06/08/2024,09/08/2024,30,3,07/07/2024,13
Hard Rock Hotel New York,Theater District,$367,$432,Exceptional,"2,662",No,No,,9.49,No,No,"1,413 total",06/08/2024,09/08/2024,30,3,07/07/2024,14
"Club Quarters Hotel, Grand Central",New York,$245,$288,Excellent,"2,008",No,Yes,,8.68,Yes,Yes,938 total,06/08/2024,09/08/2024,30,3,07/07/2024,15
Penny Williamsburg,Williamsburg,$241,$283,Exceptional,521,No,No,,9.69,No,No,948 total,06/08/2024,09/08/2024,30,3,07/07/2024,16
The Hotel Chelsea,Chelsea,$387,$430,Exceptional,709,No,Yes,,9.89,Yes,Yes,"1,343 total",06/08/2024,09/08/2024,30,3,07/07/2024,17
World Center Hotel,New York,$237,$279,Excellent,"2,053",No,Yes,,8.88,Yes,Yes,913 total,06/08/2024,09/08/2024,30,3,07/07/2024,18
Lotte New York Palace,New York,$438,$657,Excellent,"1,010",No,No,6,8.88,No,No,"1,518 total",06/08/2024,09/08/2024,30,3,07/07/2024,19
Hilton Garden Inn New York Times Square South,New York,$248,N/A,Wonderful,"3,179",No,No,1,9.09,No,No,865 total,06/08/2024,09/08/2024,30,3,07/07/2024,20
Sheraton Tribeca New York Hotel,New York,$221,N/A,Very,"1,011",No,Yes,,8.48,Yes,Yes,771 total,06/08/2024,09/08/2024,30,3,07/07/2024,21
citizenM New York Times Square,Theater District,$263,N/A,Wonderful,"1,085",No,No,,9.29,No,No,915 total,06/08/2024,09/08/2024,30,3,07/07/2024,22
"The Cloud One New York-Downtown, by the Motel One Group",New York,$199,N/A,Excellent,629,No,Yes,,8.88,Yes,No,696 total,06/08/2024,09/08/2024,30,3,07/07/2024,23
Aura Hotel Times Square,Theater District,$215,$269,Excellent,78,No,Yes,,8.88,Yes,Yes,856 total,06/08/2024,09/08/2024,30,3,07/07/2024,24
Ameritania Hotel at Times Square,Theater District,$200,$211,Excellent,"3,140",No,No,,8.68,No,No,769 total,06/08/2024,09/08/2024,30,3,07/07/2024,25
Courtyard New York Manhattan/Times Square West,New York,$266,$332,Wonderful,"1,015",No,Yes,,9.09,Yes,Yes,926 total,06/08/2024,09/08/2024,30,3,07/07/2024,26
Truss Hotel Times Square,New York,$229,$284,Very,"1,603",No,No,,8.28,No,No,798 total,06/08/2024,09/08/2024,30,3,07/07/2024,27
Hyatt Grand Central New York,New York,$289,$340,Very,"3,749",No,Yes,1,8.08,Yes,No,"1,143 total",06/08/2024,09/08/2024,30,3,07/07/2024,28
Empire Hotel,New York,$212,$236,Good,"3,745",No,No,,7.67,No,No,878 total,06/08/2024,09/08/2024,30,3,07/07/2024,29
"The Chatwal, In The Unbound Collection By Hyatt",Theater District,$510,$765,Exceptional,553,No,Yes,,9.49,Yes,No,"1,766 total",06/08/2024,09/08/2024,30,3,07/07/2024,30
Chelsea Inn,New York,$188,N/A,Very,"1,008",No,No,,8.08,No,No,728 total,06/08/2024,09/08/2024,30,3,07/07/2024,31
Moxy Brooklyn Willamsburg,Williamsburg,$323,N/A,Excellent,428,No,Yes,,8.88,Yes,Yes,"1,199 total",06/08/2024,09/08/2024,30,3,07/07/2024,32
The Lombardy Hotel,New York,$279,$349,Excellent,"1,003",No,No,,8.88,No,No,"1,016 total",06/08/2024,09/08/2024,30,3,07/07/2024,33
Soho 54,New York,$209,N/A,Good,"1,046",No,Yes,,7.47,Yes,Yes,833 total,06/08/2024,09/08/2024,30,3,07/07/2024,34
Pod Times Square,New York,$173,N/A,Excellent,"4,189",No,No,6,8.88,No,No,675 total,06/08/2024,09/08/2024,30,3,07/07/2024,35
Radio Hotel,New York,$144,$160,Excellent,"1,768",No,No,,8.68,No,No,506 total,06/08/2024,09/08/2024,30,3,07/07/2024,36
Hilton Garden Inn New York/Manhattan-Chelsea,Chelsea,$248,$292,Very,"1,806",No,Yes,,8.48,Yes,Yes,866 total,06/08/2024,09/08/2024,30,3,07/07/2024,37
Park Terrace Hotel,Central New York City,$330,N/A,Exceptional,"1,318",No,No,,9.49,No,No,"1,266 total",06/08/2024,09/08/2024,30,3,07/07/2024,38
Arlo Midtown,New York,$263,N/A,Wonderful,"5,386",No,No,,9.29,No,No,"1,020 total",06/08/2024,09/08/2024,30,3,07/07/2024,39
"Martinique New York on Broadway, Curio Collection by Hilton",New York,$208,N/A,Excellent,"1,176",No,Yes,,8.88,Yes,Yes,864 total,06/08/2024,09/08/2024,30,3,07/07/2024,40
The Lombardy Hotel,New York,$279,$349,Excellent,"1,003",No,No,,8.88,No,No,"1,016 total",06/08/2024,09/08/2024,30,3,07/07/2024,41
The Flat NYC,New York,$173,$216,Excellent,294,No,No,1,8.68,No,No,605 total,06/08/2024,09/08/2024,30,3,07/07/2024,42
The Washington by LuxUrban,New York,$249,N/A,Very,"1,016",No,Yes,,8.28,Yes,No,869 total,06/08/2024,09/08/2024,30,3,07/07/2024,43
Doubletree by Hilton New York Times Square South,New York,$261,N/A,Excellent,"3,784",No,No,,8.88,No,No,909 total,06/08/2024,09/08/2024,30,3,07/07/2024,44
Hyatt Centric Times Square New York,Theater District,$290,$341,Wonderful,"1,554",No,No,,9.29,No,No,"1,129 total",06/08/2024,09/08/2024,30,3,07/07/2024,45
Chelsea Savoy Hotel,Chelsea,$275,N/A,Excellent,"1,966",Breakfast included,Yes,,8.68,Yes,Yes,957 total,06/08/2024,09/08/2024,30,3,07/07/2024,46
Hotel Beacon,Upper West Side,$354,$506,Wonderful,"1,045",No,No,,9.29,No,No,"1,235 total",06/08/2024,09/08/2024,30,3,07/07/2024,47
"Club Quarters Hotel, World Trade Center",New York,$237,$279,Excellent,"1,420",No,Yes,,8.68,Yes,Yes,913 total,06/08/2024,09/08/2024,30,3,07/07/2024,48
Hyatt Place New York/Chelsea,Chelsea,$251,$279,Very,"1,366",Breakfast included,Yes,,8.28,Yes,No,875 total,06/08/2024,09/08/2024,30,3,07/07/2024,49
The Lucerne Hotel,Upper West Side,$277,$326,Wonderful,"1,633",No,No,,9.29,No,No,963 total,06/08/2024,09/08/2024,30,3,07/07/2024,50
The FIDI Hotel,New York,$193,$234,Excellent,421,No,Yes,1,8.88,Yes,No,780 total,06/08/2024,09/08/2024,30,3,07/07/2024,51
RIU Plaza Manhattan Times Square,Theater District,$313,$481,Wonderful,"3,237",No,Yes,1,9.09,Yes,Yes,"1,189 total",06/08/2024,09/08/2024,30,3,07/07/2024,52
Arthouse Hotel New York City,Upper West Side,$272,N/A,Excellent,"1,275",No,No,,8.68,No,No,"1,081 total",06/08/2024,09/08/2024,30,3,07/07/2024,53
Virgin Hotels New York City,New York,$335,$375,Excellent,"1,519",No,Yes,1,8.88,Yes,No,"1,280 total",06/08/2024,09/08/2024,30,3,07/07/2024,54
"The Jewel Hotel, New York",Central New York City,$308,N/A,Wonderful,"2,046",No,Yes,,9.29,Yes,Yes,"1,156 total",06/08/2024,09/08/2024,30,3,07/07/2024,55
The Gregorian,New York,$237,$279,Wonderful,"1,272",No,No,,9.29,No,No,947 total,06/08/2024,09/08/2024,30,3,07/07/2024,56
The New Yorker A Wyndham Hotel,New York,$226,$266,Very,"4,662",No,Yes,,8.28,Yes,Yes,888 total,06/08/2024,09/08/2024,30,3,07/07/2024,57
Artezen Hotel,New York,$266,$296,Exceptional,"1,351",No,No,2,9.69,No,No,975 total,06/08/2024,09/08/2024,30,3,07/07/2024,58
The Standard East Village,New York,$283,$342,Wonderful,"1,004",No,Yes,,9.09,Yes,No,"1,090 total",06/08/2024,09/08/2024,30,3,07/07/2024,59
The Ridge Hotel,New York,$203,$214,Very,"1,002",No,No,,8.08,No,No,776 total,06/08/2024,09/08/2024,30,3,07/07/2024,60
Moxy NYC Times Square,New York,$238,N/A,Excellent,"1,990",No,No,5,8.68,No,No,919 total,06/08/2024,09/08/2024,30,3,07/07/2024,61
Lotte New York Palace,New York,$438,$657,Excellent,"1,010",No,No,6,8.88,No,No,"1,518 total",06/08/2024,09/08/2024,30,3,07/07/2024,62
Westgate New York Grand Central,New York,$237,$269,Wonderful,"1,708",No,No,,9.09,No,No,946 total,06/08/2024,09/08/2024,30,3,07/07/2024,63
Hotel Boutique at Grand Central,New York,$245,$288,Excellent,"1,075",No,Yes,,8.68,Yes,Yes,938 total,06/08/2024,09/08/2024,30,3,07/07/2024,64
Hilton Club The Central at 5th New York,New York,$302,$355,Exceptional,537,No,Yes,,9.69,Yes,Yes,"1,050 total",06/08/2024,09/08/2024,30,3,07/07/2024,65
"Mandarin Oriental, New York",New York,$597,$895,Wonderful,472,No,Yes,2,9.29,Yes,Yes,"2,065 total",06/08/2024,09/08/2024,30,3,07/07/2024,66
"Candlewood Suites New York City-Times Square, an IHG Hotel",New York,$191,$213,Very,"1,010",No,No,,8.08,No,No,721 total,06/08/2024,09/08/2024,30,3,07/07/2024,67
Ace Hotel New York,New York,$254,$299,Very,"1,008",No,Yes,,8.28,Yes,Yes,"1,006 total",06/08/2024,09/08/2024,30,3,07/07/2024,68
The Belvedere Hotel,New York,$219,$249,Excellent,"3,542",No,Yes,1,8.68,Yes,Yes,839 total,06/08/2024,09/08/2024,30,3,07/07/2024,69
Paramount Times Square,Theater District,$189,$222,Good,"2,688",No,No,,7.07,No,No,782 total,06/08/2024,09/08/2024,30,3,07/07/2024,70
Library Hotel by Library Hotel Collection,New York,$288,$339,Exceptional,"1,002",No,No,,9.69,No,No,"1,077 total",06/08/2024,09/08/2024,30,3,07/07/2024,71
The Manhattan Club,New York,$256,N/A,Wonderful,"1,008",No,No,,9.09,No,No,880 total,06/08/2024,09/08/2024,30,3,07/07/2024,72
The Standard High Line,New York,$316,$372,Excellent,"1,088",No,No,6,8.68,No,No,"1,219 total",06/08/2024,09/08/2024,30,3,07/07/2024,73
Hyatt Place New York City/Times Square,New York,$244,$271,Very,"1,564",Breakfast included,Yes,,8.08,Yes,No,851 total,06/08/2024,09/08/2024,30,3,07/07/2024,74
Hotel Riu Plaza New York Times Square,New York,$319,$491,Wonderful,"3,593",Breakfast included,Yes,,9.09,Yes,Yes,"1,208 total",06/08/2024,09/08/2024,30,3,07/07/2024,75
70 Park Avenue,New York,$225,N/A,Excellent,"1,004",No,No,,8.88,No,No,905 total,06/08/2024,09/08/2024,30,3,07/07/2024,76
The Ludlow Hotel,New York,$365,$406,Exceptional,"1,005",No,Yes,1,9.49,Yes,Yes,"1,267 total",06/08/2024,09/08/2024,30,3,07/07/2024,77
Hilton Garden Inn New York/West 35th Street,New York,$271,N/A,Wonderful,"2,110",No,No,,9.09,No,No,943 total,06/08/2024,09/08/2024,30,3,07/07/2024,78
Moxy NYC Downtown,New York,$243,$286,Excellent,"1,025",No,No,5,8.68,No,No,921 total,06/08/2024,09/08/2024,30,3,07/07/2024,79
Arlo NoMad,New York,$247,N/A,Excellent,"1,329",No,No,,8.68,No,No,980 total,06/08/2024,09/08/2024,30,3,07/07/2024,80
"Gild Hall, A Thompson Hotel, by Hyatt",New York,$231,$256,Wonderful,"1,001",No,No,,9.09,No,No,917 total,06/08/2024,09/08/2024,30,3,07/07/2024,81
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",Chelsea,$227,N/A,Good,"1,000",No,No,8,7.47,No,No,792 total,06/08/2024,09/08/2024,30,3,07/07/2024,82
The Pearl New York,Theater District,$290,$322,Exceptional,"1,387",No,Yes,,9.49,Yes,Yes,"1,112 total",06/08/2024,09/08/2024,30,3,07/07/2024,83
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,New York,$244,N/A,Excellent,"1,670",No,No,,8.88,No,No,852 total,06/08/2024,09/08/2024,30,3,07/07/2024,84
Grayson Hotel in the Unbound Collection by Hyatt,Central New York City,$317,$352,Wonderful,327,No,No,,9.29,No,No,"1,204 total",06/08/2024,09/08/2024,30,3,07/07/2024,85
SIXTY Lower East Side,New York,$271,$319,Good,"1,007",No,No,,7.47,No,No,944 total,06/08/2024,09/08/2024,30,3,07/07/2024,86
Warwick New York,Central New York City,$282,N/A,Excellent,"1,463",No,Yes,,8.68,Yes,No,"1,080 total",06/08/2024,09/08/2024,30,3,07/07/2024,87
Sheraton New York Times Square Hotel,Theater District,$260,N/A,Good,"2,271",No,No,5,7.87,No,No,996 total,06/08/2024,09/08/2024,30,3,07/07/2024,88
"The Pierre, A Taj Hotel, New York",New York,$565,$665,Wonderful,"1,002",No,Yes,,9.29,Yes,Yes,"2,060 total",06/08/2024,09/08/2024,30,3,07/07/2024,89
Freehand New York,New York,$223,$262,Very,"1,066",No,No,5,8.28,No,No,899 total,06/08/2024,09/08/2024,30,3,07/07/2024,90
Hotel Elysee by Library Hotel Collection,New York,$294,$309,Wonderful,"1,002",No,Yes,,9.29,Yes,Yes,"1,096 total",06/08/2024,09/08/2024,30,3,07/07/2024,91
